	Motif_ID	TF_Names
1071	M03043_2.00	Foxd2::Foxd4::Foxe1::Foxe3::Foxf1::Foxf2::Foxi2::Foxi3::Foxs1
1072	M03044_2.00	Foxd2::Foxd4::Foxe1::Foxe3::Foxf1::Foxf2::Foxi3::Foxs1
1073	M03045_2.00	Foxd2::Foxd4::Foxe1::Foxe3::Foxf1::Foxf2::Foxi3::Foxs1
1074	M03046_2.00	Foxd2::Foxi2::Foxi3::Foxk2::Foxp3
1075	M03047_2.00	Foxd2::Foxi2::Foxi3::Foxk2::Foxp3
1076	M03048_2.00	Foxd2::Foxi2::Foxi3::Foxk2::Foxp3
1077	M03049_2.00	Foxp4
1078	M03050_2.00	Foxp4
1079	M03051_2.00	Foxp4
1080	M03052_2.00	Foxd2::Foxd4::Foxe1::Foxg1::Foxi2::Foxi3::Foxk2::Foxs1
1081	M03053_2.00	Foxd2::Foxd4::Foxe1::Foxg1::Foxi2::Foxi3::Foxk2::Foxs1
1082	M03054_2.00	Foxd2::Foxd4::Foxe1::Foxg1::Foxi2::Foxi3::Foxk2::Foxs1
1083	M03055_2.00	Foxd2::Foxi2::Foxi3::Foxj3::Foxk2::Foxp3::Foxp4
1084	M03056_2.00	Foxd2::Foxi2::Foxi3::Foxj3::Foxk2::Foxp3::Foxp4
1085	M03057_2.00	Foxd2::Foxi2::Foxi3::Foxj3::Foxk2::Foxp3::Foxp4
1086	M03058_2.00	Foxd2::Foxi2::Foxi3::Foxj3::Foxk2::Foxp3::Foxp4
1087	M03059_2.00	Foxc1::Foxd2::Foxd4::Foxe1::Foxf1::Foxf2::Foxi3::Foxk2::Foxp4::Foxs1
1088	M03060_2.00	Foxc1::Foxd2::Foxd4::Foxe1::Foxf1::Foxf2::Foxi3::Foxk2::Foxp4::Foxs1
1089	M03061_2.00	Foxk1::Foxk2
1090	M03062_2.00	Foxk1::Foxk2
1091	M03067_2.00	Gcm2
1092	M03068_2.00	Gcm2
1093	M03069_2.00	Gcm2
1094	M03070_2.00	Gcm2
1095	M03071_2.00	Grhl1
1096	M03072_2.00	Grhl1
1097	M03073_2.00	Grhl1
1098	M03074_2.00	Tfcp2::Ubp1
1099	M03075_2.00	Tfcp2::Ubp1
1100	M03076_2.00	Dlx6::Emx1::Gsx1::Hesx1::Hoxb2::Lbx1::Prrxl1
1101	M03077_2.00	Dlx6::Emx1::Gsx1::Hmx3::Hoxb1::Hoxb2::Hoxd4::Lbx1::Prrxl1
1102	M03078_2.00	Dlx6::Gsx1::Hoxb1::Hoxb2
1103	M03079_2.00	Emx1::Gsx1::Hesx1::Hoxb2::Lbx1::Prrxl1
1104	M03080_2.00	Gsc2
1105	M03081_2.00	Dlx6::Gsx1::Hoxb1::Hoxb2::Prrxl1
1106	M03082_2.00	Gsc2
1107	M03083_2.00	Gsc2
1108	M03084_2.00	Gsc2
1109	M03087_2.00	ENSMUSG00000097436::Rhox9
1110	M03088_2.00	ENSMUSG00000097436::Rhox9
1111	M03089_2.00	ENSMUSG00000097436::Obox8::Rhox9
1112	M03090_2.00	ENSMUSG00000097436::Obox8::Rhox9
1113	M03091_2.00	ENSMUSG00000097436::Obox8::Rhox9
1114	M03092_2.00	ENSMUSG00000097436::Obox8::Rhox9
1115	M03095_2.00	Dlx6::Gsx1::Hoxb1::Hoxb2
1116	M03096_2.00	Dlx6::Emx1::Gsx1::Hoxb1::Hoxb2::Hoxd4
1117	M03097_2.00	Dlx6::Emx1::Gsx1::Hesx1::Hoxb1::Hoxb2::Hoxd4::Prrxl1
1118	M03102_2.00	Emx1::Gsx1::Hesx1::Hoxb1::Hoxb2::Hoxd4::Lbx1::Prrxl1::Tlx1::Tlx3
1119	M03103_2.00	Emx1::Hmx3::Hoxb1::Hoxb2::Hoxd12::Hoxd4::Lbx1::Tlx1::Tlx3
1120	M03104_2.00	Emx1::Hmx3::Hoxb1::Hoxb2::Hoxd12::Hoxd4::Lbx1::Tlx1::Tlx3
1121	M03105_2.00	Emx1::Hmx3::Hoxb1::Hoxb2::Hoxd12::Hoxd4::Lbx1::Tlx1::Tlx3
1122	M03106_2.00	Emx1::Hesx1::Prrxl1
1123	M03107_2.00	Emx1::Hesx1::Prrxl1
1124	M03108_2.00	Prrxl1
1125	M03109_2.00	Prrxl1
1126	M03110_2.00	Prrxl1
1127	M03111_2.00	Gsc2
1128	M03112_2.00	Dlx6::Gsx1::Hoxb1::Hoxb2
1129	M03113_2.00	Dlx6::Emx1::Gsx1::Hesx1::Hoxb2::Lbx1::Prrxl1
1130	M03114_2.00	Dlx6::Emx1::Gsx1::Hesx1::Hoxb2::Lbx1::Prrxl1
1131	M03116_2.00	ENSMUSG00000097436::Gsc2::Rhox9
1132	M03117_2.00	ENSMUSG00000097436::Gsc2::Rhox9
1133	M03118_2.00	Dlx6::Emx1::Gsx1::Hmx3::Hoxb1::Hoxb2::Prrxl1
1134	M03119_2.00	Dlx6::Emx1::Gsx1::Hmx3::Hoxb1::Hoxb2::Hoxd4::Prrxl1::Tlx1::Tlx3
1135	M03120_2.00	Emx1::Gsx1::Hesx1::Hoxb2::Lbx1::Prrxl1
1136	M03121_2.00	Emx1::Gsx1::Hesx1::Hoxb2::Lbx1::Prrxl1
1137	M03122_2.00	Emx1::Gsx1::Hesx1::Hoxb2::Lbx1::Prrxl1
1138	M03124_2.00	Dlx6::Emx1::Gsx1::Hesx1::Hoxb2::Lbx1::Prrxl1
1139	M03125_2.00	Emx1::Gsx1::Hmx3::Hoxb1::Hoxb2::Hoxd4
1140	M03126_2.00	Dlx6::Emx1::Gsx1::Hmx3::Hoxb1::Hoxb2::Hoxd4::Prrxl1
1141	M03127_2.00	Dlx6::Emx1::Gsx1::Hesx1::Hmx3::Hoxb1::Hoxb2::Lbx1::Prrxl1
1142	M03128_2.00	Dlx6::Emx1::Gsx1::Hesx1::Hmx3::Hoxb1::Hoxb2::Lbx1::Prrxl1
1143	M03131_2.00	Hoxd12
1144	M03132_2.00	Hoxd12
1145	M03133_2.00	Hoxd12
1146	M03134_2.00	Hoxd12
1147	M03135_2.00	Hoxd12
1148	M03136_2.00	Hoxd12
1149	M03137_2.00	Emx1::Gsx1::Hesx1::Hoxb2::Lbx1::Prrxl1
1150	M03138_2.00	Emx1::Gsx1::Hesx1::Hoxb2::Lbx1::Prrxl1
1151	M03139_2.00	Hoxd12
1152	M03140_2.00	Hoxd12
1153	M03143_2.00	Dlx6::Emx1::Gsx1::Hesx1::Hmx3::Hoxb1::Hoxb2::Hoxd4::Prrxl1
1154	M03144_2.00	Dlx6::Emx1::Gsx1::Hoxb1::Hoxb2::Hoxd4::Prrxl1
1155	M03145_2.00	Dlx6::Emx1::Gsx1::Hoxb1::Hoxb2::Hoxd4::Prrxl1
1156	M03146_2.00	ENSMUSG00000097436::Gsc2::Rhox9
1157	M03149_2.00	Emx1::Gsx1::Hesx1::Hoxb2::Lbx1::Prrxl1
1158	M03151_2.00	Emx1::Gsx1::Hesx1::Hmx3::Hoxb1::Hoxb2::Hoxd4::Prrxl1::Tlx1::Tlx3
1159	M03152_2.00	Emx1::Gsx1::Hesx1::Hmx3::Hoxb1::Hoxb2::Hoxd4::Prrxl1::Tlx1::Tlx3
1160	M03153_2.00	Hesx1::Prrxl1
1161	M03154_2.00	Hesx1::Prrxl1
1162	M03155_2.00	Dlx6::Emx1::Gsx1::Hmx3::Hoxb1::Hoxb2::Hoxd4::Prrxl1
1163	M03156_2.00	Dlx6::Emx1::Gsx1::Hmx3::Hoxb1::Hoxb2::Hoxd4::Prrxl1
1164	M03157_2.00	Dlx6::Emx1::Hmx3::Hoxb2::Lbx1::Tlx1::Tlx3
1165	M03158_2.00	Dlx6::Emx1::Hmx3::Hoxb2::Lbx1::Tlx1::Tlx3
1166	M03159_2.00	Dlx6::Emx1::Hmx3::Hoxb2::Lbx1::Tlx1::Tlx3
1167	M03160_2.00	Dlx6::Emx1::Hmx3::Hoxb2::Lbx1::Tlx1::Tlx3
1168	M03161_2.00	Dlx6::Emx1::Hmx3::Hoxb2::Lbx1::Tlx1::Tlx3
1169	M03162_2.00	Dlx6::Emx1::Hmx3::Hoxb2::Lbx1::Tlx1::Tlx3
1170	M03163_2.00	Emx1::Hesx1::Prrxl1
1171	M03164_2.00	Emx1::Hesx1::Prrxl1
1172	M03166_2.00	Dlx6::Gsx1::Hoxb1::Hoxb2
1173	M03168_2.00	ENSMUSG00000097436::Rhox9
1174	M03169_2.00	Emx1::Gsx1::Hesx1::Hmx3::Hoxb1::Hoxb2::Hoxd4
1175	M03170_2.00	Emx1::Gsx1::Hesx1::Hmx3::Hoxb1::Hoxb2::Hoxd4
1176	M03172_2.00	Emx1::Gsx1::Hesx1::Hoxb2::Lbx1::Prrxl1
1177	M03173_2.00	Emx1::Gsx1::Hesx1::Hoxb2::Lbx1::Prrxl1
1178	M03174_2.00	Emx1::Gsx1::Hesx1::Hoxb2::Lbx1::Prrxl1
1179	M03179_2.00	Hesx1::Prrxl1
1180	M03180_2.00	Dlx6::Emx1::Gsx1::Hesx1::Hmx3::Hoxb1::Hoxb2::Hoxd4::Prrxl1
1181	M03181_2.00	Dlx6::Emx1::Gsx1::Hesx1::Hmx3::Hoxb1::Hoxb2::Hoxd4::Prrxl1
1182	M03182_2.00	Dlx6::Emx1::Gsx1::Hesx1::Hmx3::Hoxb1::Hoxb2::Hoxd4::Prrxl1
1183	M03183_2.00	Dlx6::Emx1::Gsx1::Hesx1::Hmx3::Hoxb1::Hoxb2::Hoxd4::Prrxl1
1184	M03184_2.00	Dlx6::Emx1::Gsx1::Hesx1::Hmx3::Hoxb1::Hoxb2::Lbx1::Prrxl1
1185	M03185_2.00	Dlx6::Emx1::Gsx1::Hesx1::Hmx3::Hoxb1::Hoxb2::Lbx1::Prrxl1
1186	M03186_2.00	Dlx6::Emx1::Gsx1::Hesx1::Hmx3::Hoxb1::Hoxb2::Lbx1::Prrxl1
1187	M03189_2.00	Dlx6::Emx1::Gsx1::Hesx1::Hmx3::Hoxb1::Hoxb2::Hoxd4::Prrxl1
1188	M03190_2.00	Dlx6::Emx1::Gsx1::Hesx1::Hmx3::Hoxb1::Hoxb2::Hoxd4::Prrxl1
1189	M03191_2.00	Dlx6::Emx1::Gsx1::Hesx1::Hoxb1::Hoxb2::Lbx1::Prrxl1
1190	M03192_2.00	Dlx6::Emx1::Gsx1::Hesx1::Hoxb1::Hoxb2::Lbx1::Prrxl1
1191	M03193_2.00	Dlx6::Emx1::Gsx1::Hesx1::Hmx3::Hoxb1::Hoxb2::Hoxd4::Lbx1::Prrxl1
1192	M03194_2.00	Dlx6::Emx1::Gsx1::Hesx1::Hoxb2::Lbx1::Prrxl1
1193	M03197_2.00	ENSMUSG00000097436::Gsc2::Rhox9
1194	M03198_2.00	ENSMUSG00000097436::Gsc2::Rhox9
1195	M03199_2.00	Emx1::Gsx1::Hesx1::Hoxb2::Lbx1::Prrxl1
1196	M03200_2.00	Emx1::Gsx1::Hesx1::Hoxb2::Lbx1::Prrxl1
1197	M03201_2.00	Dlx6::Emx1::Gsx1::Hesx1::Hmx3::Hoxb1::Hoxb2::Hoxd4::Lbx1::Prrxl1
1198	M03202_2.00	Dlx6::Emx1::Gsx1::Hesx1::Hmx3::Hoxb1::Hoxb2::Hoxd4::Lbx1::Prrxl1
1199	M03203_2.00	Dlx6::Emx1::Gsx1::Hesx1::Hmx3::Hoxb1::Hoxb2::Hoxd4::Lbx1::Prrxl1
1200	M03204_2.00	Dlx6::Emx1::Gsx1::Hesx1::Hoxb1::Hoxb2::Lbx1::Prrxl1
1201	M03205_2.00	Dlx6::Emx1::Gsx1::Hmx3::Hoxb1::Hoxb2::Hoxd4::Prrxl1
1202	M03206_2.00	Hoxd12
1203	M03207_2.00	Hoxd12
1204	M03208_2.00	Hoxd12
1205	M03209_2.00	Hoxd12
1206	M03210_2.00	Dlx6::Emx1::Gsx1::Hesx1::Hmx3::Hoxb1::Hoxb2::Hoxd4::Prrxl1::Tlx1::Tlx3
1207	M03211_2.00	Dlx6::Emx1::Gsx1::Hesx1::Hmx3::Hoxb1::Hoxb2::Hoxd4::Prrxl1::Tlx1::Tlx3
1208	M03213_2.00	Dlx6::Emx1::Gsx1::Hesx1::Hoxb1::Hoxb2::Hoxd4::Prrxl1
1209	M03214_2.00	Emx1::Gsx1::Hesx1::Hoxb2::Lbx1::Prrxl1
1210	M03215_2.00	Emx1::Gsx1::Hesx1::Hoxb1::Hoxb2::Hoxd4::Lbx1::Prrxl1::Tlx1::Tlx3
1211	M03216_2.00	Dlx6::Emx1::Gsx1::Hesx1::Hoxb1::Hoxb2::Lbx1::Prrxl1
1212	M03217_2.00	Dlx6::Emx1::Gsx1::Hesx1::Hoxb1::Hoxb2::Lbx1::Prrxl1
1213	M03218_2.00	Dlx6::Gsx1::Hesx1::Hoxb1::Hoxb2::Hoxd4::Prrxl1
1214	M03219_2.00	Dlx6::Gsx1::Hesx1::Hoxb1::Hoxb2::Hoxd4::Prrxl1
1215	M03220_2.00	Dlx6::Gsx1::Hesx1::Hoxb1::Hoxb2::Hoxd4::Prrxl1
1216	M03221_2.00	Hoxd4
1217	M03224_2.00	Hesx1::Hmx3::Lbx1::Prrxl1
1218	M03225_2.00	Hesx1::Hmx3::Lbx1::Prrxl1
1219	M03226_2.00	Emx1::Gsx1::Hesx1::Hoxb2::Lbx1::Prrxl1
1220	M03227_2.00	Dlx6::Emx1::Gsx1::Hmx3::Hoxb1::Hoxb2::Hoxd4::Prrxl1
1221	M03228_2.00	Hoxd12
1222	M03229_2.00	Hoxd12
1223	M03230_2.00	Hoxd12
1224	M03231_2.00	Emx1::Gsx1::Hesx1::Hoxb2::Lbx1::Prrxl1
1225	M03232_2.00	Dlx6::Emx1::Gsx1::Hesx1::Hoxb1::Hoxb2::Lbx1::Prrxl1
1226	M03233_2.00	Emx1::Gsx1::Hesx1::Hmx3::Hoxd4::Tlx1::Tlx3
1227	M03234_2.00	Emx1::Hesx1::Hmx3::Hoxd4::Tlx1::Tlx3
1228	M03235_2.00	Dlx6::Emx1::Gsx1::Hmx3::Hoxb1::Hoxb2::Hoxd4::Prrxl1
1229	M03236_2.00	ENSMUSG00000097436::Gsc2::Rhox9
1230	M03237_2.00	Gsc2
1231	M03238_2.00	Gsc2
1232	M03241_2.00	Emx1::Gsx1::Hoxb2::Hoxd4::Prrxl1
1233	M03243_2.00	Emx1::Gsx1::Hesx1::Hmx3::Hoxd4::Tlx1::Tlx3
1234	M03247_2.00	Hoxd13
1235	M03248_2.00	Hoxd13
1236	M03249_2.00	ENSMUSG00000097436::Gsc2::Otx1::Rhox9
1237	M03250_2.00	ENSMUSG00000097436::Gsc2::Otx1::Rhox9
1238	M03251_2.00	Dlx6::Emx1::Gsx1::Hesx1::Hoxa2::Hoxb1::Hoxb2::Hoxd4::Prrxl1
1239	M03252_2.00	Hoxc10::Hoxd12
1240	M03253_2.00	Hoxc10::Hoxd12
1241	M03254_2.00	Dlx2::Dlx6::Emx1::Gsx1::Hmx3::Hoxb1::Hoxb2::Prrxl1
1242	M03255_2.00	Dlx6::Emx1::Gsx1::Hesx1::Hmx3::Hoxb1::Hoxb2::Lbx1::Msx3::Prrxl1
1243	M03256_2.00	Dlx6::Emx1::Gsx1::Hesx1::Hmx3::Hoxb1::Hoxb2::Lbx1::Msx3::Prrxl1
1244	M03257_2.00	Emx1::Gsx1::Hesx1::Hoxb2::Lhx4::Prrxl1
1245	M03258_2.00	Barhl1::Dlx6::Emx1::Hmx3::Hoxb2::Lbx1::Tlx1::Tlx3
1246	M03259_2.00	Barhl1::Dlx6::Emx1::Hmx3::Hoxb2::Lbx1::Tlx1::Tlx3
1247	M03260_2.00	Barhl1::Dlx6::Emx1::Hmx3::Hoxb2::Lbx1::Tlx1::Tlx3
1248	M03261_2.00	Meis2
1249	M03262_2.00	Meis2
1250	M03263_2.00	Dlx6::Emx1::Gsx1::Hesx1::Hoxb1::Hoxb2::Lbx1::Prrxl1::Shox2
1251	M03264_2.00	Dlx6::Emx1::Gsx1::Hesx1::Hoxb1::Hoxb2::Lbx1::Prrxl1::Uncx
1252	M03265_2.00	Dlx6::Emx1::Gsx1::Hesx1::Hoxb1::Hoxb2::Lbx1::Prrxl1::Uncx
1253	M03266_2.00	Irx1::Irx3
1254	M03267_2.00	Emx1::Gsx1::Hesx1::Hoxb2::Lbx1::Prrxl1::Vsx1
1255	M03268_2.00	Dlx6::Emx1::Gbx2::Gsx1::Hesx1::Hmx3::Hoxb1::Hoxb2::Hoxd4::Lbx1::Prrxl1
1256	M03269_2.00	Arx::Dlx6::Emx1::Gsx1::Hesx1::Hoxb2::Lbx1::Prrxl1
1257	M03270_2.00	Pknox2
1258	M03271_2.00	Emx1::Hmx3::Hoxb1::Hoxb2::Hoxd12::Hoxd4::Lbx1::Meox2::Tlx1::Tlx3
1259	M03272_2.00	Alx1::Emx1::Gsx1::Hesx1::Hoxb2::Lbx1::Prrxl1
1260	M03273_2.00	Alx1::Emx1::Gsx1::Hesx1::Hoxb2::Lbx1::Prrxl1
1261	M03274_2.00	Hoxa11::Hoxd12
1262	M03275_2.00	Hoxa11::Hoxd12
1263	M03276_2.00	Dlx6::Emx1::En2::Gsx1::Hesx1::Hmx3::Hoxb1::Hoxb2::Hoxd4::Prrxl1
1264	M03277_2.00	Emx1::Gsx1::Hesx1::Hoxb2::Lbx1::Prrx2::Prrxl1
1265	M03278_2.00	Alx4::Emx1::Gsx1::Hesx1::Hoxb2::Lbx1::Prrxl1
1266	M03279_2.00	Meis3
1267	M03280_2.00	Meis3
1268	M03281_2.00	Dlx1::Dlx6::Gsx1::Hoxb1::Hoxb2
1269	M03282_2.00	Hoxd9
1270	M03283_2.00	Hoxd9
1271	M03284_2.00	Hoxd9
1272	M03285_2.00	Rhox11
1273	M03286_2.00	Dlx6::Emx1::Gbx1::Gsx1::Hesx1::Hmx3::Hoxb1::Hoxb2::Hoxd4::Lbx1::Prrxl1
1274	M03287_2.00	Dlx6::Emx1::Gsx1::Hmx3::Hoxb1::Hoxb2::Hoxd3::Hoxd4::Prrxl1
1275	M03288_2.00	Lhx8::Prrxl1
1276	M03289_2.00	Lhx8::Prrxl1
1277	M03290_2.00	Lhx8::Prrxl1
1278	M03292_2.00	Pax3
1279	M03293_2.00	Pax3
1280	M03297_2.00	Pax3
1281	M03303_2.00	Pou6f2
1282	M03304_2.00	Pou6f2
1283	M03305_2.00	Pou6f2
1284	M03310_2.00	Pou4f2
1285	M03311_2.00	Pou4f2
1286	M03312_2.00	Pou4f1
1287	M03322_2.00	Pou2f2
1288	M03323_2.00	Pou2f2
1289	M03324_2.00	Hsf3::Hsf4
1290	M03325_2.00	Hsf3::Hsf4
1291	M03326_2.00	Hsf5::Hsfy2
1292	M03327_2.00	Hsf5::Hsfy2
1293	M03328_2.00	Hsf5::Hsfy2
1294	M03329_2.00	Hsf3::Hsf4
1295	M03330_2.00	Hsf3::Hsf4
1296	M03340_2.00	Borcs8
1297	M03343_2.00	Borcs8
1298	M03344_2.00	Borcs8
1299	M03353_2.00	Nr1h5::Nr4a3::Nr6a1::Ppard::Thrb
1300	M03354_2.00	Nr1h5::Nr4a3::Nr6a1::Ppard::Thrb
1301	M03355_2.00	Nr1h5::Nr6a1::Ppard
1302	M03357_2.00	Nr6a1
1303	M03358_2.00	Nr6a1
1304	M03359_2.00	Nr6a1
1305	M03360_2.00	Nr6a1
1306	M03361_2.00	Nr6a1
1307	M03362_2.00	Nr6a1
1308	M03363_2.00	Nr1h5
1309	M03366_2.00	Nr3c2
1310	M03368_2.00	Ppard::Thrb
1311	M03369_2.00	Nr1h5::Nr6a1::Ppard
1312	M03370_2.00	Nr1h5::Nr6a1::Ppard
1313	M03371_2.00	Nr1h5::Nr6a1::Ppard
1314	M03372_2.00	Nr1h5::Nr6a1::Ppard
1315	M03373_2.00	Nr1h5::Nr6a1::Ppard
1316	M03374_2.00	Nr1h5::Nr6a1::Ppard
1317	M03375_2.00	Nr4a3::Nr6a1::Ppard::Thrb
1318	M03376_2.00	Nr4a3::Nr6a1::Ppard::Thrb
1319	M03377_2.00	Nr4a3::Nr6a1::Ppard::Thrb
1320	M03378_2.00	Nr4a3::Nr6a1::Ppard::Thrb
1321	M03379_2.00	Nr1h5::Ppard::Thrb
1322	M03380_2.00	Nr1h5::Ppard::Thrb
1323	M03381_2.00	Nr1h5::Ppard::Thrb
1324	M03382_2.00	Nr3c2
1325	M03383_2.00	Nr4a3::Ppard
1326	M03384_2.00	Nr4a3::Ppard
1327	M03385_2.00	Nr4a3::Ppard
1328	M03386_2.00	Nr1h5::Nr4a3::Nr6a1::Ppard::Thrb
1329	M03387_2.00	Nr1h5::Nr4a3::Nr6a1::Ppard::Thrb
1330	M03388_2.00	Nr1h5::Nr4a3::Nr6a1::Ppard::Thrb
1331	M03389_2.00	Nr3c2
1332	M03390_2.00	Nr3c2
1333	M03391_2.00	Nr1h5::Nr4a3::Nr6a1::Ppard
1334	M03392_2.00	Nr1h5::Nr4a3::Nr6a1::Ppard
1335	M03393_2.00	Nr1h5::Nr4a3::Nr6a1::Ppard
1336	M03394_2.00	Nr1h5::Nr4a3::Nr6a1::Ppard
1337	M03395_2.00	Nr1h5::Nr4a3::Nr6a1::Ppard
1338	M03396_2.00	Nr1h5::Nr4a3::Nr6a1::Ppard
1339	M03403_2.00	Nr1h5::Nr4a3::Nr6a1::Ppard::Thrb
1340	M03404_2.00	Nr1h5::Nr4a3::Nr6a1::Ppard::Thrb
1341	M03405_2.00	Nr1h5::Nr4a3::Nr6a1::Ppard::Thrb
1342	M03406_2.00	Nr1h5::Nr4a3::Nr6a1::Ppard::Thrb
1343	M03407_2.00	Nr1h5::Nr6a1::Ppard
1344	M03408_2.00	Nr4a3::Nr6a1::Ppard::Thrb
1345	M03409_2.00	Nr4a3::Nr6a1::Ppard::Thrb
1346	M03410_2.00	Nr4a3::Nr6a1::Ppard::Thrb
1347	M03411_2.00	Nr4a3::Nr6a1::Ppard::Thrb
1348	M03415_2.00	Nr4a3::Nr6a1::Ppard
1349	M03416_2.00	Nr1h5::Nr4a3::Nr6a1::Ppard::Rarg
1350	M03417_2.00	Nr1h5::Nr4a3::Nr6a1::Ppard::Rarg
1351	M03418_2.00	Nr1h5::Nr4a3::Nr6a1::Ppard::Rarg
1352	M03419_2.00	Nr1h5::Nr2f6::Nr4a3::Nr6a1::Ppard::Thrb
1353	M03420_2.00	Nr1h5::Nr2f6::Nr4a3::Nr6a1::Ppard::Thrb
1354	M03421_2.00	Nr4a3::Nr6a1::Ppard::Rxra::Thrb
1355	M03422_2.00	Nr4a3::Nr6a1::Ppard::Rxra::Thrb
1356	M03423_2.00	Nr1h5::Nr6a1::Ppard::Rarb
1357	M03424_2.00	Nr1h5::Nr6a1::Ppard::Rarb
1358	M03425_2.00	Nr1h5::Nr6a1::Ppard::Rarb
1359	M03426_2.00	Hnf4a::Nr6a1
1360	M03427_2.00	Nr2e1
1361	M03428_2.00	Nr2e1
1362	M03429_2.00	Nr1h5::Vdr
1363	M03430_2.00	Esrra
1364	M03431_2.00	Esrra
1365	M03432_2.00	Nr1h5::Nr6a1::Ppard::Rara
1366	M03433_2.00	Nr1h5::Nr6a1::Ppard::Rara
1367	M03434_2.00	Nr1h5::Nr6a1::Ppard::Rara
1368	M03435_2.00	Nr4a3::Nr6a1::Ppard::Rxrb
1369	M03436_2.00	Ar::Nr3c2
1370	M03438_2.00	Trp73
1371	M03439_2.00	Trp53
1372	M03440_2.00	Trp53
1373	M03441_2.00	Trp53
1374	M03442_2.00	Pax1::Pax8::Pax9
1375	M03443_2.00	Pax1::Pax8::Pax9
1376	M03444_2.00	Pax1::Pax8::Pax9
1377	M03445_2.00	Prox1::Prox2
1378	M03447_2.00	Nfat5
1379	M03452_2.00	Rfx8
1380	M03453_2.00	Rfx8
1381	M03454_2.00	Rfx8
1382	M03455_2.00	Rfx8
1383	M03456_2.00	Rfx8
1384	M03457_2.00	Rfx8
1385	M03458_2.00	Rfx5
1386	M03459_2.00	Rfx5
1387	M03460_2.00	Rfx5
1388	M03461_2.00	Rfx2::Rfx8
1389	M03462_2.00	Rfx2::Rfx8
1390	M03463_2.00	Rfx3::Rfx8
1391	M03475_2.00	Nfix
1392	M03476_2.00	Nfix
1393	M03477_2.00	Nfix
1394	M03478_2.00	Nfix
1395	M03479_2.00	Nfix
1396	M03480_2.00	Nfix
1397	M03481_2.00	Nfix
1398	M03532_2.00	Tcf7
1399	M03533_2.00	Sox17
1400	M03534_2.00	Sox17
1401	M03535_2.00	Sox10
1402	M03536_2.00	Sox10
1403	M03537_2.00	Sox10
1404	M03538_2.00	Sox3
1405	M03539_2.00	Sox3
1406	M03540_2.00	Sox3
1407	M03541_2.00	Sox11
1408	M03542_2.00	Sox1
1409	M03543_2.00	Sox1
1410	M03544_2.00	Sox1
1411	M03545_2.00	Sox1
1412	M03554_2.00	Tbx15::Tbx18::Tbx22
1413	M03555_2.00	Tbx15::Tbx18::Tbx22
1414	M03562_2.00	Tbx19
1415	M03565_2.00	Tbx15::Tbx18
1416	M03566_2.00	Tbx15::Tbx18
1417	M03567_2.00	Tbx15::Tbx18
1418	M03568_2.00	Tbx15::Tbx18
1419	M03569_2.00	Tbx15::Tbx18
1420	M03570_2.00	Tbx10
1421	M03571_2.00	Tbx10
1422	M03572_2.00	Tbx10
1423	M03573_2.00	Tbx10
1424	M03574_2.00	Tbx10
1425	M03590_2.00	Arid3c
1426	M03618_2.00	Bhlhe23
1427	M03639_2.00	Creb3l1
1428	M03640_2.00	Creb3l1
1429	M03641_2.00	Creb3l1
1430	M03649_2.00	Crebl2
1431	M03673_2.00	Scrt1::Scrt2
1432	M03682_2.00	Sp6::Sp8::Sp9
1433	M03686_2.00	Fezf1::Fezf2
1434	M03691_2.00	Scrt1::Scrt2
1435	M03704_2.00	Klf2
1436	M03714_2.00	Onecut2::Onecut3
1437	M03715_2.00	Onecut2::Onecut3
1438	M03716_2.00	Onecut2::Onecut3
1439	M03717_2.00	Onecut2::Onecut3
1440	M03718_2.00	Dmrt2::Dmrt3::Dmrta1::Dmrta2
1441	M03719_2.00	Dmrt2::Dmrt3::Dmrta1::Dmrta2
1442	M03720_2.00	Dmrt2::Dmrt3::Dmrta1::Dmrta2
1443	M03721_2.00	Ebf3
1444	M03722_2.00	Erf
1445	M03723_2.00	Erf
1446	M03724_2.00	Erf
1447	M03725_2.00	Erf
1448	M03726_2.00	Erf
1449	M03732_2.00	Erf
1450	M03733_2.00	Erf
1451	M03734_2.00	Foxb2
1452	M03735_2.00	Foxb2
1453	M03736_2.00	Foxd2::Foxd4::Foxe1::Foxi2::Foxi3::Foxk2::Foxs1
1454	M03737_2.00	Foxd2::Foxd4::Foxe1::Foxi2::Foxi3::Foxk2::Foxs1
1455	M03738_2.00	Foxe1::Foxi2::Foxi3
1456	M03739_2.00	Foxd2::Foxd4::Foxe1::Foxe3::Foxf1::Foxf2::Foxi3::Foxs1
1457	M03740_2.00	Foxd2::Foxd4::Foxe1::Foxe3::Foxf1::Foxf2::Foxi3::Foxs1
1458	M03741_2.00	Foxd2::Foxd4::Foxe1::Foxe3::Foxf1::Foxf2::Foxi3::Foxs1
1459	M03742_2.00	Foxd2::Foxd4::Foxe1::Foxe3::Foxf1::Foxf2::Foxi3::Foxs1
1460	M03743_2.00	Foxb2
1461	M03744_2.00	Foxe1::Foxs1
1462	M03745_2.00	Foxn2::Foxn3
1463	M03746_2.00	Foxn2::Foxn3
1464	M03747_2.00	Foxn2::Foxn3
1465	M03748_2.00	Foxn2::Foxn3
1466	M03749_2.00	Foxn2::Foxn3
1467	M03752_2.00	Foxd2::Foxd4::Foxe1::Foxf1::Foxf2
1468	M03753_2.00	Foxp3::Foxp4
1469	M03761_2.00	Trps1
